,breed,color,id,male,species,name
17670,Domestic Shorthair Mix,Orange Tabby/White,A687941,1.0,Cat,None
17671,Domestic Shorthair Mix,Orange Tabby/White,A687942,1.0,Cat,None
17672,Domestic Shorthair Mix,Brown Tabby,A687943,0.0,Cat,None
17673,Domestic Shorthair Mix,Brown Tabby,A687944,1.0,Cat,None
17674,Domestic Shorthair Mix,Black,A687945,1.0,Cat,None
17675,Domestic Shorthair Mix,Blue Tabby/White,A687946,1.0,Cat,None
17681,Domestic Medium Hair Mix,Brown Tabby,A687952,0.0,Cat,None
17685,Domestic Shorthair Mix,Brown Tabby/White,A687966,1.0,Cat,None
17686,Domestic Medium Hair,Brown Tabby/White,A687959,0.0,Cat,None
17691,Domestic Shorthair Mix,Orange Tabby,A687965,1.0,Cat,Oliver
17698,Domestic Shorthair Mix,Blue,A687852,1.0,Cat,Gavin
17699,Domestic Shorthair Mix,Brown Tabby,A616452,0.0,Cat,Elsie
17700,Domestic Shorthair Mix,Calico,A687988,0.0,Cat,None
17701,Domestic Shorthair Mix,Calico,A687989,0.0,Cat,None
17702,Domestic Shorthair Mix,Calico,A687990,1.0,Cat,None
17703,Domestic Shorthair Mix,Calico,A687991,1.0,Cat,None
17707,Domestic Shorthair Mix,Orange/White,A687995,1.0,Cat,None
17708,Domestic Shorthair Mix,Blue,A687996,1.0,Cat,Mouse
17709,Domestic Shorthair Mix,Black/White,A687997,1.0,Cat,Otter
17710,Domestic Shorthair Mix,Black,A687998,1.0,Cat,Rabbit
17711,Siamese Mix,Seal Point,A687999,1.0,Cat,None
17716,Domestic Shorthair Mix,Orange Tabby,A688003,1.0,Cat,None
17717,Domestic Shorthair Mix,Orange Tabby,A688004,0.0,Cat,Milly
17718,Domestic Shorthair Mix,Black,A688005,1.0,Cat,Samhain
17719,Domestic Shorthair Mix,Orange Tabby,A688006,1.0,Cat,Miles
17720,Domestic Shorthair Mix,Orange Tabby/White,A688007,1.0,Cat,Frosty
17721,Domestic Shorthair Mix,Blue Tabby,A688011,1.0,Cat,Cuddles
17724,Domestic Shorthair Mix,Black,A688010,1.0,Cat,None
17726,Domestic Shorthair Mix,Brown Tabby,A688021,1.0,Cat,Dexter
17735,Domestic Shorthair Mix,Orange Tabby,A688029,1.0,Cat,None
17737,Domestic Shorthair Mix,Orange Tabby,A688031,1.0,Cat,None
17740,Domestic Shorthair Mix,Blue Tabby,A688035,1.0,Cat,None
17741,Domestic Shorthair Mix,Blue Tabby,A688036,1.0,Cat,None
17749,Domestic Longhair Mix,Black/White,A688043,1.0,Cat,Johnny
17750,Domestic Longhair Mix,Black/White,A688044,0.0,Cat,Jenny
17755,Domestic Shorthair Mix,Black,A688047,,Cat,None
17757,Domestic Shorthair Mix,Brown Tabby,A688052,1.0,Cat,None
17758,Domestic Shorthair Mix,Brown Tabby,A688053,0.0,Cat,None
17760,Domestic Shorthair Mix,Brown Tabby/White,A688055,1.0,Cat,None
17763,Domestic Shorthair Mix,Brown Tabby,A688059,0.0,Cat,Tina
17769,Domestic Medium Hair Mix,Black/White,A688065,1.0,Cat,Harry
17772,Domestic Shorthair Mix,Torbie,A688067,0.0,Cat,None
17773,Domestic Shorthair Mix,Brown Tabby,A688068,0.0,Cat,None
17774,Domestic Shorthair Mix,Brown Tabby/White,A688069,0.0,Cat,None
17775,Domestic Medium Hair Mix,Orange Tabby,A688070,1.0,Cat,Tangelo
17776,Domestic Shorthair Mix,Blue Tabby,A687301,0.0,Cat,Sidney
17777,Domestic Shorthair Mix,Orange Tabby,A688073,0.0,Cat,None
17778,Domestic Medium Hair Mix,Calico,A688074,0.0,Cat,Marley
17779,Domestic Shorthair Mix,Orange Tabby,A688075,1.0,Cat,None
17780,Domestic Shorthair Mix,Orange Tabby,A688076,1.0,Cat,None
17781,Domestic Shorthair Mix,Blue Tabby/White,A688080,1.0,Cat,None
17782,Domestic Shorthair Mix,Orange Tabby,A688072,1.0,Cat,None
17785,Domestic Shorthair Mix,Brown Tabby,A688078,,Cat,None
17792,Domestic Shorthair Mix,Tortie,A687304,0.0,Cat,Lil Bit
17795,Domestic Shorthair Mix,Black,A688086,0.0,Cat,Carolina
17796,Siamese Mix,Lynx Point,A688087,1.0,Cat,None
17797,Siamese Mix,Lynx Point,A688088,0.0,Cat,None
17798,Siamese Mix,Lynx Point,A688089,0.0,Cat,None
17799,Domestic Shorthair Mix,Blue,A688090,1.0,Cat,None
17800,Domestic Shorthair Mix,Black,A688091,0.0,Cat,None
17801,Domestic Shorthair Mix,Brown Tabby,A688092,1.0,Cat,None
17806,Domestic Shorthair Mix,Tortie,A688099,0.0,Cat,Hazel
17807,Domestic Shorthair Mix,Brown Tabby,A688100,,Cat,None
17808,Domestic Shorthair Mix,Brown Tabby,A688101,,Cat,None
17809,Domestic Shorthair Mix,Brown Tabby,A688102,,Cat,None
17810,Domestic Shorthair Mix,Brown Tabby,A688103,,Cat,None
17812,Domestic Shorthair,Black,A688106,0.0,Cat,None
17814,Domestic Shorthair Mix,Blue/White,A688108,1.0,Cat,Brutus
17815,Domestic Shorthair Mix,Blue/White,A688109,1.0,Cat,Bootsy
17816,Domestic Shorthair Mix,Blue,A688110,1.0,Cat,Fluffernutt
17825,Domestic Shorthair Mix,Orange Tabby,A688120,1.0,Cat,None
17830,Domestic Shorthair Mix,Tortie,A688125,0.0,Cat,Olive
17835,Domestic Shorthair Mix,Orange Tabby,A688131,1.0,Cat,None
17836,Domestic Shorthair Mix,Orange Tabby,A688132,0.0,Cat,Felicia
17837,Domestic Shorthair Mix,Brown Tabby,A688134,1.0,Cat,Artemis
17838,Domestic Shorthair Mix,Torbie,A688135,0.0,Cat,None
17846,Domestic Medium Hair Mix,Brown Tabby,A688140,0.0,Cat,None
17852,Domestic Shorthair Mix,Blue Tabby,A688155,1.0,Cat,None
17853,Domestic Medium Hair Mix,Brown Tabby,A688156,1.0,Cat,None
17854,Domestic Shorthair Mix,Brown Tabby,A688157,1.0,Cat,None
17855,Domestic Medium Hair Mix,Torbie,A688158,0.0,Cat,None
17856,Domestic Medium Hair Mix,Blue/White,A688153,0.0,Cat,None
17875,Domestic Shorthair Mix,Calico,A688174,0.0,Cat,None
17880,Domestic Shorthair Mix,Brown Tabby,A688178,1.0,Cat,Louis
17892,Domestic Shorthair Mix,Orange Tabby,A628569,1.0,Cat,Bevo
17893,Domestic Shorthair Mix,Cream Tabby,A628571,0.0,Cat,Braille
17895,Domestic Shorthair Mix,Cream/White,A688200,,Cat,None
17896,Ragdoll Mix,Blue Point,A688192,1.0,Cat,Roti/Haji
17899,Russian Blue Mix,Blue,A688204,1.0,Cat,Thunder
17901,Domestic Longhair Mix,Orange Tabby,A688206,1.0,Cat,Garfield
17904,Domestic Shorthair Mix,Brown Tabby/White,A688207,1.0,Cat,Wynken
17905,Domestic Shorthair Mix,Brown Tabby/White,A688208,1.0,Cat,Blynken
17906,Domestic Shorthair Mix,Brown Tabby/White,A688209,0.0,Cat,Nod
17908,Domestic Shorthair Mix,White/Gray,A688213,0.0,Cat,None
17909,Domestic Shorthair Mix,Brown Tabby/White,A688214,0.0,Cat,None
17910,Domestic Shorthair Mix,Brown Tabby/White,A688215,1.0,Cat,None
17925,Domestic Shorthair Mix,Black,A688231,1.0,Cat,None
17928,Domestic Shorthair Mix,Tortie,A688234,0.0,Cat,None
17929,Domestic Shorthair Mix,Silver Tabby,A688235,0.0,Cat,None
17930,Domestic Shorthair Mix,Blue,A688239,1.0,Cat,None
17932,Snowshoe Mix,Seal Point,A688197,0.0,Cat,S'More
17938,Domestic Shorthair Mix,Blue Tabby,A688255,0.0,Cat,Elda
17941,Siamese Mix,Lilac Point,A688263,1.0,Cat,None
17953,Japanese Bobtail Mix,Tortie,A688280,0.0,Cat,None
17965,Domestic Shorthair Mix,Brown Tabby/White,A688290,1.0,Cat,None
17971,Domestic Longhair Mix,Orange Tabby/White,A688302,1.0,Cat,Darcy
17972,Domestic Shorthair Mix,Orange Tabby/White,A688303,1.0,Cat,Bingley
17973,Domestic Shorthair Mix,Calico,A688304,0.0,Cat,Lizzie
17974,Domestic Shorthair Mix,Torbie/White,A688305,0.0,Cat,Jane
17975,Domestic Longhair Mix,Brown Tabby/White,A688306,0.0,Cat,Georgiana
17977,Domestic Shorthair Mix,Brown Tabby/White,A688300,1.0,Cat,None
17981,Domestic Shorthair Mix,Brown Tabby,A688313,0.0,Cat,Silvia
17982,Domestic Shorthair Mix,Brown Tabby/White,A688314,0.0,Cat,Caroline
17983,Domestic Shorthair Mix,Brown Tabby/White,A688315,1.0,Cat,Teddy
17984,Domestic Shorthair Mix,Brown Tabby/White,A688316,1.0,Cat,None
17985,Domestic Shorthair Mix,Black/White,A688317,1.0,Cat,None
17987,Domestic Shorthair Mix,Orange Tabby/White,A688321,0.0,Cat,Jenny
17990,Domestic Shorthair Mix,Blue/White,A688330,0.0,Cat,Mia
17991,Snowshoe,Blue Point,A688331,0.0,Cat,None
17998,Domestic Shorthair Mix,Blue Tabby,A688340,0.0,Cat,Willey
18000,Domestic Medium Hair Mix,Black,A688342,0.0,Cat,Mojo
18001,Domestic Shorthair Mix,Cream Tabby,A688344,0.0,Cat,Céline
18011,Siamese Mix,Lilac Point,A312005,1.0,Cat,Harold
18017,Domestic Shorthair Mix,Blue Tabby,A688366,1.0,Cat,Turbo
18018,Domestic Shorthair Mix,Brown Tabby,A688367,1.0,Cat,None
18019,Domestic Shorthair Mix,Brown Tabby,A688368,1.0,Cat,None
18020,Domestic Shorthair Mix,White/Black,A688369,1.0,Cat,None
18021,Domestic Shorthair Mix,Blue Tabby/White,A688370,0.0,Cat,None
18028,Domestic Shorthair Mix,Black/White,A688383,0.0,Cat,Eve
18045,Domestic Shorthair Mix,Black/White,A688402,1.0,Cat,Elijah
18046,Domestic Shorthair Mix,Black/White,A688403,1.0,Cat,Elton
18047,Domestic Shorthair Mix,Black/White,A688404,0.0,Cat,Emmy
18048,Domestic Shorthair Mix,Black/White,A688405,0.0,Cat,Elspeth
18049,Manx Mix,Black/White,A688406,0.0,Cat,Eliza
18054,Domestic Shorthair Mix,Brown Tabby/White,A688415,0.0,Cat,None
18055,Domestic Shorthair Mix,Brown Tabby/White,A688416,0.0,Cat,None
18056,Domestic Shorthair Mix,Brown Tabby/White,A688410,0.0,Cat,None
18057,Domestic Shorthair Mix,Brown Tabby/White,A688411,1.0,Cat,None
18058,Domestic Shorthair Mix,Black,A688412,0.0,Cat,Mimi
18059,Domestic Shorthair Mix,Brown Tabby/White,A688413,0.0,Cat,None
18074,Domestic Medium Hair Mix,Cream Tabby,A688432,1.0,Cat,None
18076,Domestic Shorthair Mix,Orange Tabby,A688433,1.0,Cat,Cafe
18084,Domestic Longhair Mix,Calico,A688440,0.0,Cat,Tee
18085,Domestic Shorthair Mix,Calico/White,A688439,0.0,Cat,None
18086,Domestic Shorthair Mix,Calico,A688466,0.0,Cat,Fawn
18087,Domestic Shorthair Mix,Cream Tabby/White,A688467,0.0,Cat,Dawn
18088,Domestic Shorthair Mix,Orange Tabby/White,A688468,1.0,Cat,Rob
18089,Domestic Shorthair Mix,Brown Tabby,A688471,1.0,Cat,Bran
18090,Domestic Shorthair Mix,Brown Tabby,A688472,1.0,Cat,Rickon
18091,Domestic Shorthair Mix,Blue Tabby/White,A688473,1.0,Cat,Theon
18092,Domestic Shorthair Mix,Cream Tabby/White,A688474,1.0,Cat,Bran
18093,Domestic Shorthair Mix,Brown Tabby,A688441,0.0,Cat,Zee
18094,Domestic Shorthair Mix,Tortie,A688452,0.0,Cat,Katie
18095,Domestic Shorthair Mix,Orange Tabby,A688453,1.0,Cat,Jerry
18096,Domestic Shorthair Mix,Black,A688454,1.0,Cat,None
18097,Domestic Shorthair Mix,Black,A688455,1.0,Cat,Alex
18098,Domestic Shorthair Mix,Brown Tabby,A688456,1.0,Cat,Oliver
18099,Domestic Shorthair Mix,Brown Tabby,A688457,0.0,Cat,Anne
18100,Domestic Shorthair Mix,Brown Tabby,A688458,0.0,Cat,Charlie
18101,Domestic Shorthair Mix,Brown Tabby,A688459,0.0,Cat,None
18102,Domestic Shorthair Mix,Torbie,A688460,0.0,Cat,None
18103,Domestic Shorthair Mix,Black,A688443,0.0,Cat,Thelma
18104,Domestic Shorthair Mix,Tortie,A688444,0.0,Cat,Louise
18126,Domestic Shorthair Mix,Tortie,A688479,0.0,Cat,Cathy
18127,Domestic Shorthair Mix,Orange Tabby,A688480,1.0,Cat,Saly
18131,Domestic Shorthair Mix,Brown Tabby,A688493,0.0,Cat,Romi
18132,Domestic Shorthair Mix,Black,A688494,0.0,Cat,Michelle
18134,Domestic Longhair Mix,White/Orange Tabby,A688496,1.0,Cat,Oliver
18137,Domestic Shorthair Mix,Orange Tabby,A688497,1.0,Cat,None
18143,Domestic Medium Hair Mix,Black,A688500,1.0,Cat,Holmes
18144,Domestic Medium Hair Mix,Black,A688501,1.0,Cat,Watson
18150,Siamese Mix,Seal Point,A688512,0.0,Cat,Periwinkle
18151,Siamese Mix,Lynx Point,A688513,0.0,Cat,Jasmine
18152,Siamese Mix,Lynx Point,A688514,0.0,Cat,None
18153,Siamese Mix,Lynx Point,A688515,1.0,Cat,Moon
18154,Domestic Shorthair Mix,White,A688510,,Cat,None
18155,Domestic Shorthair Mix,Calico,A688511,,Cat,None
18156,Domestic Shorthair Mix,Cream Tabby,A688519,0.0,Cat,Sage
18157,Domestic Shorthair Mix,Cream Tabby,A688520,0.0,Cat,Queen Padme
18158,Domestic Shorthair Mix,Orange Tabby,A688521,0.0,Cat,Peppermint
18159,Domestic Shorthair Mix,Orange Tabby,A688522,1.0,Cat,Snax
18160,Domestic Shorthair Mix,Calico,A688523,0.0,Cat,Basil
18166,Domestic Shorthair Mix,Calico,A688539,0.0,Cat,None
18169,Domestic Shorthair Mix,Cream Tabby,A688530,1.0,Cat,None
18171,Domestic Shorthair Mix,Orange Tabby,A688532,1.0,Cat,None
18172,Domestic Shorthair Mix,Calico,A688533,0.0,Cat,None
18179,Domestic Shorthair Mix,Blue Tabby/White,A688540,0.0,Cat,Edwina
18180,Domestic Shorthair Mix,Blue Tabby/White,A688541,0.0,Cat,Elaine
18181,Domestic Shorthair Mix,Black,A688542,0.0,Cat,Emily
18182,Domestic Shorthair Mix,Black,A688543,1.0,Cat,Ernie
18183,Domestic Shorthair Mix,Brown Tabby/White,A688544,0.0,Cat,Emma
18184,Domestic Medium Hair Mix,Calico,A688548,0.0,Cat,None
18185,Domestic Shorthair Mix,Calico,A688549,0.0,Cat,Magi
18186,Domestic Shorthair,Black/White,A688550,1.0,Cat,Oscar
18188,Domestic Longhair Mix,Brown Tabby,A688552,1.0,Cat,Tucker
18189,Domestic Medium Hair,Brown Tabby/White,A688553,0.0,Cat,Abby
18190,Domestic Shorthair Mix,Calico,A688547,0.0,Cat,Olivia
18192,Domestic Shorthair Mix,Orange Tabby,A688554,1.0,Cat,Thunder
18193,Domestic Shorthair Mix,Orange Tabby,A688556,1.0,Cat,Cry Baby
18194,Domestic Shorthair Mix,Orange Tabby,A688558,0.0,Cat,Tiney
18197,Domestic Shorthair Mix,Black,A688566,0.0,Cat,None
18198,Domestic Shorthair Mix,Black,A688567,1.0,Cat,Cooper
18199,Domestic Shorthair Mix,Blue Tabby,A688568,1.0,Cat,Lucas
18200,Domestic Shorthair Mix,Blue Tabby/White,A688569,1.0,Cat,None
18202,Domestic Shorthair Mix,Brown Tabby,A688560,0.0,Cat,Shakira
18206,Domestic Shorthair Mix,Orange Tabby/White,A688484,1.0,Cat,Lalo
18219,Domestic Shorthair Mix,Brown Tabby,A688590,0.0,Cat,Gus
18224,Domestic Shorthair Mix,Tortie,A688596,0.0,Cat,None
18225,Domestic Shorthair Mix,Tortie,A688598,0.0,Cat,None
18226,Domestic Shorthair Mix,Tortie,A688599,0.0,Cat,None
18227,Domestic Shorthair Mix,Tortie,A688600,0.0,Cat,None
18228,Domestic Shorthair Mix,Tortie,A688601,0.0,Cat,None
18229,Domestic Shorthair Mix,Black,A688602,1.0,Cat,None
18230,Domestic Shorthair Mix,Black,A688603,1.0,Cat,None
18231,Domestic Shorthair Mix,Blue Tabby,A688604,1.0,Cat,None
18235,Domestic Shorthair Mix,Brown Tabby,A688609,1.0,Cat,Prince
18238,Domestic Shorthair Mix,Brown Tabby,A688612,1.0,Cat,Mr Sprinkles
18239,Domestic Shorthair Mix,Black,A688615,1.0,Cat,None
18240,Domestic Shorthair Mix,Black,A688616,0.0,Cat,None
18241,Domestic Shorthair Mix,Blue Tabby,A688617,1.0,Cat,None
18244,Domestic Shorthair Mix,Blue,A688621,1.0,Cat,Magic Hat
18245,Domestic Shorthair Mix,Black,A688622,1.0,Cat,None
18246,Domestic Shorthair Mix,White/Brown Tabby,A688623,0.0,Cat,None
18247,Siamese Mix,Lilac Point,A688624,0.0,Cat,Pandora
18248,Domestic Shorthair Mix,Calico,A688625,0.0,Cat,Phoebe
18249,Domestic Shorthair Mix,White/Brown Tabby,A489503,0.0,Cat,Dezi
18250,Domestic Shorthair Mix,Cream Tabby,A688626,0.0,Cat,None
18251,Domestic Shorthair Mix,Cream Tabby,A688627,0.0,Cat,None
18252,Domestic Shorthair Mix,Cream Tabby/White,A688628,1.0,Cat,None
18253,Domestic Shorthair Mix,Orange Tabby,A688629,1.0,Cat,None
18255,Domestic Shorthair Mix,Black,A688631,,Cat,None
18265,Domestic Shorthair Mix,Torbie,A688651,0.0,Cat,Lydia
18266,Domestic Shorthair Mix,Torbie,A688652,0.0,Cat,Nala
18267,Domestic Shorthair Mix,Orange Tabby,A688653,0.0,Cat,Emily
18268,Domestic Shorthair Mix,Orange Tabby,A688654,1.0,Cat,Bramwell
18269,Domestic Shorthair Mix,Calico,A688655,0.0,Cat,Anne
18274,Domestic Shorthair Mix,Blue Tabby/White,A688658,1.0,Cat,None
18282,Domestic Shorthair Mix,Black/White,A688665,0.0,Cat,Petra
18284,Domestic Shorthair Mix,Black/White,A688674,1.0,Cat,None
18285,Domestic Shorthair Mix,Calico,A688676,0.0,Cat,Cleo
18286,Domestic Medium Hair,Black,A688675,0.0,Cat,None
18287,Domestic Shorthair Mix,Blue Cream,A688683,0.0,Cat,None
18288,Domestic Shorthair Mix,Brown Tabby,A688684,1.0,Cat,None
18289,Domestic Shorthair Mix,Black,A688685,1.0,Cat,None
18290,Domestic Shorthair Mix,Brown Tabby,A688686,1.0,Cat,None
18291,Domestic Shorthair Mix,Brown Tabby,A688687,0.0,Cat,None
18293,Domestic Shorthair Mix,Torbie,A688677,0.0,Cat,Zoe
18304,Domestic Shorthair Mix,Brown Tabby,A688703,1.0,Cat,Winky
18305,Domestic Shorthair Mix,Brown Tabby,A688699,1.0,Cat,Tigger
18306,Domestic Shorthair Mix,White/Brown Tabby,A688700,1.0,Cat,None
18307,Domestic Shorthair Mix,White/Blue,A688701,1.0,Cat,Patches
18308,Domestic Shorthair Mix,White/Blue,A688702,0.0,Cat,Alice
18309,Domestic Shorthair Mix,White/Black,A688704,1.0,Cat,Savini
18310,Domestic Shorthair Mix,White/Black,A688705,0.0,Cat,Junie
18311,Domestic Shorthair Mix,Black/White,A688706,0.0,Cat,June
18312,Domestic Shorthair Mix,Orange Tabby,A688707,1.0,Cat,None
18319,Himalayan,Seal Point,A688713,1.0,Cat,None
18325,Domestic Shorthair Mix,Black,A688721,1.0,Cat,Inky
18335,Domestic Shorthair Mix,Black,A688736,0.0,Cat,Raven
18336,Domestic Shorthair Mix,Black,A688737,1.0,Cat,Piglet
18337,Domestic Shorthair Mix,Black,A688740,1.0,Cat,Eeyore
18338,Domestic Shorthair Mix,Torbie,A688741,0.0,Cat,Kanga
18344,Domestic Shorthair Mix,Brown Tabby,A688746,0.0,Cat,None
18345,Domestic Shorthair Mix,Brown Tabby,A688747,0.0,Cat,None
18346,Domestic Shorthair Mix,Brown Tabby,A688748,0.0,Cat,None
18347,Domestic Shorthair Mix,Brown Tabby,A688749,0.0,Cat,None
18348,Domestic Shorthair Mix,Black,A688750,0.0,Cat,None
18349,Domestic Longhair Mix,Orange Tabby/White,A688751,0.0,Cat,None
18350,Domestic Longhair Mix,Calico,A688752,0.0,Cat,None
18351,Domestic Longhair Mix,Black,A688753,0.0,Cat,None
18355,Domestic Shorthair Mix,White/Blue Tabby,A688756,1.0,Cat,None
18356,Domestic Shorthair Mix,Blue,A688757,1.0,Cat,Ivan
18357,Domestic Shorthair Mix,Black/White,A688758,1.0,Cat,None
18358,Domestic Shorthair Mix,Black/White,A688759,1.0,Cat,None
18359,Domestic Shorthair Mix,Torbie,A688760,0.0,Cat,None
18360,Domestic Shorthair Mix,Torbie,A688761,0.0,Cat,None
18361,Domestic Shorthair Mix,Torbie,A688763,0.0,Cat,None
18366,Domestic Shorthair Mix,Black,A688767,1.0,Cat,Tiny Tim
18369,Domestic Shorthair Mix,Orange Tabby,A688769,1.0,Cat,None
18375,Domestic Longhair Mix,Blue/White,A688774,1.0,Cat,Walter
18378,Domestic Shorthair Mix,Brown Tabby,A688782,0.0,Cat,None
