,id,name,outcome_type,outcome_detail,species,age,breed,color,datetime,fixed,male
207,A689263,Franklin,Adoption,None,Dog,1.0,Miniature Poodle,White/Black,2014-10-05 17:56:00,1.0,1.0
208,A689176,Niko,Adoption,None,Dog,0.41095890411,Labrador Retriever Mix,Black,2014-10-05 18:03:00,1.0,1.0
209,A689436,Mona,Return to Owner,None,Dog,2.0,Rat Terrier Mix,White/Tricolor,2014-10-05 18:08:00,1.0,0.0
210,A684357,Hudson,Adoption,None,Dog,1.0,Plott Hound Mix,Brown Brindle/White,2014-10-05 18:10:00,1.0,1.0
211,A688794,Sweetie,Return to Owner,None,Dog,7.0,Labrador Retriever Mix,Black,2014-10-05 18:22:00,1.0,0.0
212,A688352,Brody,Adoption,None,Dog,5.0,Parson Russell Terrier Mix,White/Brown Brindle,2014-10-05 18:29:00,1.0,1.0
213,A689522,None,Transfer,SCRP,Cat,1.0,Domestic Shorthair Mix,Black,2014-10-06 09:00:00,0.0,0.0
214,A689520,None,Transfer,SCRP,Cat,0.328767123288,Domestic Shorthair Mix,Brown Tabby,2014-10-06 09:00:00,0.0,1.0
215,A689547,None,Euthanasia,None,Other,1.0,Bat,Brown,2014-10-06 10:42:00,,
216,A568084,Diva,Adoption,None,Dog,4.0,Chihuahua Shorthair Mix,Tricolor,2014-10-06 11:02:00,1.0,0.0
217,A689442,Lindy,Transfer,Partner,Dog,5.0,Chihuahua Shorthair Mix,Tricolor,2014-10-06 11:17:00,0.0,0.0
218,A688260,Willy,Transfer,Partner,Dog,2.0,Chihuahua Shorthair Mix,Black/Brown,2014-10-06 11:17:00,1.0,1.0
219,A688817,Poppy,Transfer,Partner,Dog,0.657534246575,Chihuahua Shorthair Mix,Tricolor,2014-10-06 11:17:00,1.0,1.0
220,A689333,Boston,Transfer,Partner,Dog,0.821917808219,German Shepherd/Border Collie,Black/Brown,2014-10-06 11:18:00,0.0,1.0
221,A689448,Mindy,Transfer,Partner,Dog,3.0,Yorkshire Terrier/Chihuahua Shorthair,Black/Tan,2014-10-06 11:18:00,0.0,0.0
222,A688930,Kramer,Transfer,Partner,Dog,0.328767123288,Black Mouth Cur Mix,Brown,2014-10-06 11:18:00,1.0,1.0
223,A616559,Stella,Return to Owner,None,Dog,4.0,Pit Bull Mix,White,2014-10-06 13:09:00,1.0,0.0
224,A687143,Peony,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Brown Tabby,2014-10-06 13:12:00,1.0,0.0
225,A688399,Goobey,Transfer,Partner,Dog,7.0,Pembroke Welsh Corgi Mix,Tan,2014-10-06 14:02:00,1.0,1.0
226,A688401,Buddy,Transfer,Partner,Dog,3.0,Cardigan Welsh Corgi Mix,Brown,2014-10-06 14:02:00,1.0,1.0
227,A679729,Tiger,Adoption,None,Cat,0.41095890411,Domestic Shorthair Mix,Brown Tabby,2014-10-06 14:13:00,1.0,1.0
228,A689322,Boulder,Return to Owner,None,Dog,2.0,Boxer,Brown Brindle,2014-10-06 14:24:00,1.0,1.0
229,A675008,Lulu,Adoption,None,Dog,0.657534246575,Chihuahua Shorthair/Dachshund,Black/Brown,2014-10-06 14:51:00,1.0,0.0
230,A689531,Minnie,Return to Owner,None,Dog,2.0,Labrador Retriever/Pointer,Black/White,2014-10-06 14:53:00,1.0,0.0
231,A679750,Shotzy,Adoption,None,Dog,5.0,Weimaraner Mix,Chocolate,2014-10-06 15:16:00,1.0,0.0
232,A689565,King,Return to Owner,None,Dog,8.0,Great Pyrenees,White,2014-10-06 15:23:00,1.0,1.0
233,A688872,Harley,Return to Owner,None,Dog,1.0,Great Dane/Mastiff,Black/White,2014-10-06 16:02:00,0.0,1.0
234,A689514,Gizmo,Return to Owner,None,Dog,0.0821917808219,Chihuahua Shorthair Mix,Chocolate/White,2014-10-06 16:21:00,0.0,1.0
235,A688677,Zoe,Transfer,Partner,Cat,3.0,Domestic Shorthair Mix,Torbie,2014-10-06 16:30:00,1.0,0.0
236,A608475,Wicked,Euthanasia,Aggressive,Dog,3.0,Staffordshire Mix,Fawn,2014-10-06 16:38:00,1.0,1.0
237,A689588,None,Euthanasia,None,Other,0.493150684932,Bat Mix,Gray,2014-10-06 16:39:00,,
238,A688072,None,Transfer,Partner,Cat,1.0,Domestic Shorthair Mix,Orange Tabby,2014-10-06 16:43:00,1.0,1.0
239,A688076,None,Transfer,Partner,Cat,1.0,Domestic Shorthair Mix,Orange Tabby,2014-10-06 16:43:00,1.0,1.0
240,A688231,None,Transfer,Partner,Cat,1.0,Domestic Shorthair Mix,Black,2014-10-06 16:43:00,1.0,1.0
241,A688075,None,Transfer,Partner,Cat,1.0,Domestic Shorthair Mix,Orange Tabby,2014-10-06 16:43:00,1.0,1.0
242,A688080,None,Transfer,Partner,Cat,1.0,Domestic Shorthair Mix,Blue Tabby/White,2014-10-06 16:44:00,1.0,1.0
243,A689591,None,Euthanasia,None,Other,0.493150684932,Bat Mix,Gray,2014-10-06 16:45:00,,
244,A689576,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Blue Tabby/White,2014-10-06 17:05:00,0.0,1.0
245,A689575,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Blue Tabby/White,2014-10-06 17:05:00,0.0,1.0
246,A689579,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Blue,2014-10-06 17:05:00,0.0,1.0
247,A689577,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Blue Tabby,2014-10-06 17:05:00,0.0,1.0
248,A689578,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Blue Tabby,2014-10-06 17:05:00,0.0,1.0
249,A689319,Anabele,Adoption,None,Dog,0.328767123288,Italian Greyhound Mix,Blue/White,2014-10-06 17:14:00,1.0,0.0
250,A683539,Beast,Adoption,Foster,Dog,5.0,American Bulldog Mix,White/Brown,2014-10-06 17:37:00,1.0,1.0
251,A679835,Lola,Adoption,None,Dog,7.0,Labrador Retriever Mix,Black/White,2014-10-06 17:53:00,1.0,0.0
252,A689467,Sammy,Return to Owner,None,Dog,3.0,Pit Bull Mix,Black/White,2014-10-06 18:08:00,1.0,1.0
253,A689518,Charlie,Return to Owner,None,Dog,1.0,German Shorthair Pointer Mix,White/Black,2014-10-06 18:26:00,1.0,1.0
254,A688008,Tequila,Return to Owner,None,Dog,3.0,Staffordshire,Fawn/White,2014-10-06 18:32:00,1.0,0.0
255,A689583,None,Transfer,Partner,Cat,0.164383561644,Siamese Mix,Calico Point,2014-10-06 18:35:00,0.0,0.0
256,A689516,Miles,Return to Owner,None,Dog,2.0,Shih Tzu Mix,White/Tan,2014-10-06 18:50:00,0.0,1.0
257,A689337,Eva,Adoption,None,Dog,0.164383561644,Border Collie Mix,Chocolate/White,2014-10-06 19:05:00,1.0,0.0
258,A689556,None,Transfer,SCRP,Cat,0.246575342466,Domestic Shorthair Mix,Brown Tabby,2014-10-07 09:00:00,0.0,1.0
259,A689568,None,Transfer,SCRP,Cat,3.0,Domestic Shorthair Mix,Brown Tabby,2014-10-07 09:00:00,1.0,0.0
260,A689391,None,Euthanasia,Suffering,Cat,0.0821917808219,Domestic Shorthair Mix,Black/White,2014-10-07 11:07:00,0.0,1.0
261,A677260,Baxter,Return to Owner,None,Dog,1.0,Norfolk Terrier Mix,Tan,2014-10-07 12:46:00,1.0,1.0
262,A688970,Rusty,Transfer,Partner,Dog,2.0,Boxer,Brown Brindle/White,2014-10-07 12:59:00,1.0,1.0
263,A689282,Hannah,Transfer,Partner,Dog,0.493150684932,Carolina Dog Mix,Brown,2014-10-07 13:54:00,0.0,0.0
264,A688115,Duke,Euthanasia,Rabies Risk,Dog,1.0,Pit Bull Mix,Blue/White,2014-10-07 14:18:00,1.0,1.0
265,A689618,Oreo,Transfer,Partner,Other,1.0,Guinea Pig Mix,White/Tricolor,2014-10-07 14:37:00,0.0,1.0
266,A689199,Snickers,Adoption,None,Cat,1.0,Domestic Shorthair Mix,Black,2014-10-07 15:35:00,1.0,0.0
267,A689154,Cobalt,Transfer,Partner,Cat,0.0821917808219,Siamese Mix,Blue Point,2014-10-07 16:07:00,0.0,1.0
268,A689157,Azul,Transfer,Partner,Cat,0.0821917808219,Domestic Shorthair Mix,Blue Tabby,2014-10-07 16:07:00,0.0,1.0
269,A689159,Periwinkle,Transfer,Partner,Cat,0.0821917808219,Domestic Shorthair Mix,Blue/White,2014-10-07 16:08:00,0.0,0.0
270,A689158,Indigo,Transfer,Partner,Cat,0.0821917808219,Domestic Shorthair Mix,Blue,2014-10-07 16:08:00,0.0,0.0
271,A535700,Cornal,Return to Owner,None,Dog,9.0,Pit Bull,Red/White,2014-10-07 16:17:00,1.0,1.0
272,A689394,None,Transfer,Partner,Dog,0.328767123288,Pit Bull Mix,White/Black,2014-10-07 16:21:00,0.0,1.0
273,A688885,Izzy,Transfer,Partner,Cat,0.493150684932,Domestic Shorthair Mix,Black/White,2014-10-07 16:23:00,1.0,0.0
274,A687554,Tony,Transfer,Partner,Cat,0.164383561644,Domestic Medium Hair Mix,Brown Tabby/White,2014-10-07 16:23:00,1.0,1.0
275,A687208,Colbie,Transfer,Partner,Cat,3.0,Cymric Mix,Orange Tabby/White,2014-10-07 16:23:00,1.0,0.0
276,A682358,Poppy,Transfer,Partner,Dog,1.0,Chihuahua Shorthair/Boston Terrier,White/Brown Brindle,2014-10-07 16:23:00,1.0,0.0
277,A687602,Glacier,Transfer,Partner,Cat,0.164383561644,Siamese Mix,Lynx Point,2014-10-07 16:23:00,1.0,1.0
278,A689257,Hailey,Adoption,None,Dog,2.0,Australian Cattle Dog Mix,White/Brown,2014-10-07 16:46:00,1.0,0.0
279,A688554,Thunder,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Orange Tabby,2014-10-07 16:46:00,1.0,1.0
280,A689454,Stacks,Return to Owner,None,Dog,0.739726027397,Pit Bull Mix,Blue/White,2014-10-07 17:24:00,0.0,1.0
281,A689361,Sam,Adoption,None,Dog,4.0,Bruss Griffon Mix,Brown,2014-10-07 17:29:00,1.0,1.0
282,A688806,Doug,Return to Owner,None,Dog,1.0,Pit Bull Mix,Brown Brindle/White,2014-10-07 17:53:00,1.0,1.0
283,A688502,Jewel,Adoption,Foster,Dog,1.0,Chihuahua Shorthair Mix,Tan/White,2014-10-07 17:54:00,1.0,0.0
284,A689383,Gilly,Adoption,None,Dog,0.821917808219,Miniature Poodle Mix,Apricot,2014-10-07 18:10:00,1.0,0.0
285,A689344,Griff,Adoption,None,Dog,0.41095890411,Border Collie/German Shepherd,Black/Tricolor,2014-10-07 18:15:00,1.0,1.0
286,A689243,Biela,Adoption,None,Dog,4.0,Dogue De Bordeaux Mix,Red,2014-10-07 18:25:00,1.0,0.0
287,A685561,Sadie,Adoption,None,Dog,4.0,Pug/Chihuahua Shorthair,Tricolor,2014-10-07 18:33:00,1.0,0.0
288,A689411,Bam Bam,Adoption,None,Dog,0.493150684932,Labrador Retriever/Basset Hound,Buff,2014-10-07 19:00:00,1.0,1.0
289,A689418,None,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Black/White,2014-10-07 19:13:00,1.0,1.0
290,A689415,None,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Black,2014-10-07 19:14:00,1.0,0.0
291,A689335,Bo,Adoption,None,Dog,0.164383561644,German Shepherd/Border Collie,Tricolor,2014-10-07 19:32:00,1.0,1.0
292,A689626,None,Euthanasia,Suffering,Cat,0.0821917808219,Domestic Shorthair Mix,White/Blue,2014-10-08 08:30:00,0.0,0.0
293,A683800,Cassidy,Adoption,Foster,Dog,1.0,Border Collie Mix,Black/White,2014-10-08 08:36:00,1.0,0.0
294,A689670,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Orange Tabby/White,2014-10-08 10:50:00,0.0,0.0
295,A689671,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Orange Tabby,2014-10-08 10:50:00,0.0,1.0
296,A689672,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Orange Tabby/White,2014-10-08 10:50:00,0.0,0.0
297,A646234,Tee Nine E,Transfer,Partner,Dog,1.0,Maltese/Miniature Poodle,White,2014-10-08 11:08:00,1.0,0.0
298,A689390,Jules,Transfer,Partner,Dog,1.0,Doberman Pinsch Mix,Black/Brown,2014-10-08 11:25:00,0.0,0.0
299,A689078,Autumn,Transfer,Partner,Cat,10.0,Devon Rex,Orange Tabby,2014-10-08 11:39:00,0.0,0.0
300,A685406,Toby,Transfer,Partner,Dog,1.0,Labrador Retriever Mix,Tan,2014-10-08 12:28:00,1.0,1.0
301,A689695,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Cream Tabby,2014-10-08 13:07:00,0.0,1.0
302,A689693,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Cream Tabby,2014-10-08 13:07:00,0.0,0.0
303,A689692,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Black,2014-10-08 13:08:00,0.0,0.0
304,A689696,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Cream Tabby,2014-10-08 13:08:00,0.0,1.0
305,A683862,Kayla,Euthanasia,Aggressive,Dog,6.0,Pit Bull Mix,Chocolate,2014-10-08 13:13:00,1.0,0.0
306,A533602,Daisy,Return to Owner,None,Dog,7.0,Labrador Retriever Mix,Buff,2014-10-08 13:40:00,1.0,0.0
307,A689637,Jewel,Return to Owner,None,Dog,1.0,Miniature Pinscher Mix,Black/Brown,2014-10-08 13:56:00,1.0,0.0
308,A678588,Jackson,Adoption,Foster,Cat,0.493150684932,Domestic Shorthair Mix,Black,2014-10-08 14:14:00,1.0,1.0
309,A678399,Charlie,Adoption,Foster,Cat,0.493150684932,Domestic Shorthair Mix,Black,2014-10-08 14:14:00,1.0,1.0
310,A689295,Shakespeare,Euthanasia,Suffering,Cat,0.0821917808219,Domestic Shorthair Mix,Brown Tabby/White,2014-10-08 14:17:00,0.0,1.0
311,A689640,None,Transfer,Partner,Cat,0.164383561644,Domestic Shorthair Mix,Brown Tabby,2014-10-08 14:37:00,0.0,0.0
312,A689683,None,Died,None,Other,0.493150684932,Bat Mix,Brown,2014-10-08 14:56:00,,
313,A689711,None,Euthanasia,Suffering,Cat,7.0,Domestic Shorthair,Blue/White,2014-10-08 14:59:00,1.0,1.0
314,A688535,Jake,Adoption,None,Dog,0.246575342466,German Shepherd Mix,Brown/Black,2014-10-08 15:03:00,1.0,1.0
315,A689387,None,Transfer,Partner,Dog,1.0,Pit Bull Mix,White/Blue,2014-10-08 15:58:00,0.0,1.0
316,A684073,Colton,Transfer,Partner,Dog,0.493150684932,German Shepherd/Labrador Retriever,Black/White,2014-10-08 15:59:00,1.0,1.0
317,A689215,Shiela,Transfer,Partner,Dog,0.41095890411,Australian Cattle Dog Mix,Red/White,2014-10-08 16:00:00,0.0,0.0
318,A689216,Matilda,Transfer,Partner,Dog,0.41095890411,Australian Cattle Dog Mix,Chocolate/White,2014-10-08 16:00:00,0.0,0.0
319,A689534,Hermes,Transfer,Partner,Dog,3.0,Chihuahua Shorthair Mix,Black/Tan,2014-10-08 16:01:00,1.0,1.0
320,A318500,Tiger,Return to Owner,None,Dog,13.0,German Shepherd Mix,Tan,2014-10-08 16:13:00,1.0,1.0
321,A688999,Butch,Adoption,None,Dog,0.821917808219,Border Collie Mix,Chocolate/White,2014-10-08 16:31:00,1.0,1.0
322,A689091,Reese,Adoption,None,Dog,0.164383561644,Pit Bull/Labrador Retriever,Black,2014-10-08 16:50:00,1.0,0.0
323,A689343,Rainn,Adoption,None,Dog,0.164383561644,Border Collie Mix,Black/White,2014-10-08 17:00:00,1.0,0.0
324,A689717,None,Euthanasia,Rabies Risk,Other,3.0,Bat Mix,Brown,2014-10-08 17:29:00,,
325,A689523,Chiquillin,Return to Owner,None,Dog,2.0,Miniature Schnauzer/Miniature Poodle,Gray,2014-10-08 17:30:00,1.0,1.0
326,A689487,None,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Calico,2014-10-08 17:33:00,1.0,0.0
327,A689393,None,Euthanasia,Suffering,Dog,2.0,Chow Chow Mix,Gold,2014-10-08 17:34:00,0.0,1.0
328,A689598,Jordan,Return to Owner,None,Dog,9.0,Rat Terrier Mix,Tricolor,2014-10-08 17:52:00,1.0,1.0
329,A689342,Harley,Euthanasia,Suffering,Dog,1.0,Labrador Retriever Mix,Black,2014-10-08 18:05:00,1.0,1.0
330,A689474,None,Adoption,None,Dog,0.164383561644,Dachshund Wirehair/Border Terrier,Brown,2014-10-08 18:09:00,1.0,1.0
331,A689460,Rambo,Return to Owner,None,Dog,7.0,Norfolk Terrier Mix,Tricolor,2014-10-08 18:23:00,1.0,1.0
332,A689262,Chavo,Adoption,None,Dog,1.0,Chihuahua Shorthair Mix,Tan,2014-10-08 18:28:00,1.0,1.0
333,A685682,Elote,Transfer,Partner,Other,0.575342465753,Rabbit Sh Mix,Brown,2014-10-08 18:29:00,0.0,1.0
334,A688177,Kacy,Transfer,Partner,Other,1.0,Rabbit Sh Mix,Black,2014-10-08 18:29:00,0.0,0.0
335,A689715,None,Transfer,Partner,Cat,0.0383561643836,Domestic Shorthair Mix,Blue/White,2014-10-08 18:30:00,0.0,0.0
336,A689382,None,Adoption,None,Dog,0.575342465753,Cairn Terrier Mix,Silver,2014-10-08 18:41:00,1.0,0.0
337,A689466,None,Adoption,None,Dog,4.0,Dachshund Longhair Mix,Black/Tan,2014-10-08 18:50:00,1.0,1.0
338,A547015,Peanut,Adoption,None,Dog,6.0,Pekingese,Gold,2014-10-08 18:57:00,1.0,1.0
339,A688989,Hugo,Adoption,None,Dog,8.0,Chihuahua Longhair Mix,Black/White,2014-10-08 19:32:00,1.0,1.0
340,A689698,None,Transfer,SCRP,Cat,1.0,Domestic Shorthair Mix,Tortie,2014-10-09 09:00:00,0.0,0.0
341,A689635,None,Transfer,SCRP,Cat,0.328767123288,Domestic Shorthair Mix,Black/White,2014-10-09 09:00:00,0.0,0.0
342,A689634,None,Transfer,SCRP,Cat,0.328767123288,Domestic Shorthair Mix,Black/White,2014-10-09 09:00:00,0.0,1.0
343,A689633,None,Transfer,SCRP,Cat,0.328767123288,Domestic Shorthair Mix,Blue,2014-10-09 09:00:00,,
344,A685220,Nermal,Adoption,Foster,Cat,0.246575342466,Domestic Shorthair Mix,Orange Tabby/White,2014-10-09 09:58:00,1.0,1.0
345,A689465,Ruby,Return to Owner,None,Dog,3.0,Australian Cattle Dog Mix,Red Merle,2014-10-09 11:16:00,1.0,0.0
346,A681027,Winkie,Return to Owner,None,Dog,4.0,Chihuahua Shorthair Mix,Black/White,2014-10-09 11:22:00,1.0,0.0
347,A689521,Harley,Return to Owner,None,Dog,5.0,Labrador Retriever Mix,Chocolate,2014-10-09 11:39:00,0.0,0.0
348,A689739,None,Euthanasia,Suffering,Dog,2.0,Cairn Terrier Mix,White/Brown,2014-10-09 12:02:00,0.0,0.0
349,A676277,Claire,Adoption,Foster,Cat,1.0,Domestic Shorthair Mix,Black,2014-10-09 12:20:00,1.0,0.0
350,A679886,Layla,Adoption,Foster,Dog,8.0,Miniature Pinscher/Chihuahua Shorthair,Brown,2014-10-09 12:44:00,1.0,0.0
351,A689771,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Brown Tabby,2014-10-09 13:10:00,0.0,0.0
352,A689770,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Orange Tabby,2014-10-09 13:10:00,0.0,1.0
353,A689769,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Orange Tabby,2014-10-09 13:10:00,0.0,1.0
354,A689768,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Orange Tabby,2014-10-09 13:10:00,0.0,1.0
355,A689767,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Orange Tabby,2014-10-09 13:10:00,0.0,1.0
356,A689772,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Brown Tabby,2014-10-09 13:10:00,0.0,0.0
357,A689224,Chester,Transfer,Partner,Dog,2.0,Labrador Retriever Mix,Buff,2014-10-09 14:15:00,1.0,1.0
358,A689317,Freddie,Adoption,None,Dog,1.0,Airedale Terrier Mix,Black/Tan,2014-10-09 14:37:00,1.0,1.0
359,A689315,Bibie,Transfer,Partner,Cat,11.0,Domestic Shorthair Mix,Black/White,2014-10-09 14:57:00,1.0,1.0
360,A680574,Bowie,Adoption,None,Dog,3.0,Labrador Retriever/Border Collie,Black/White,2014-10-09 14:58:00,1.0,1.0
361,A689085,Sosa,Transfer,Partner,Dog,1.0,American Bulldog/Labrador Retriever,White/Blue,2014-10-09 15:24:00,1.0,1.0
362,A689305,Monte,Adoption,None,Cat,0.164383561644,Siamese Mix,Lynx Point,2014-10-09 15:37:00,1.0,1.0
363,A687679,Blackie,Adoption,None,Dog,0.904109589041,German Shepherd Mix,Black/White,2014-10-09 15:41:00,1.0,1.0
364,A679154,Buddy,Euthanasia,Aggressive,Dog,5.0,Rottweiler/Boxer,Tan,2014-10-09 15:48:00,0.0,1.0
365,A689039,Bruno,Euthanasia,Aggressive,Dog,1.0,Pit Bull Mix,Tan/White,2014-10-09 15:49:00,1.0,1.0
366,A689785,None,Euthanasia,Suffering,Dog,10.0,Chihuahua Shorthair Mix,Black,2014-10-09 15:58:00,1.0,1.0
367,A688844,Cider,Adoption,Foster,Cat,0.575342465753,Devon Rex Mix,Apricot,2014-10-09 16:10:00,1.0,1.0
368,A689733,Oso,Return to Owner,None,Dog,1.0,American Bulldog Mix,Black/White,2014-10-09 16:25:00,0.0,1.0
369,A689734,Oreo,Return to Owner,None,Dog,1.0,American Bulldog Mix,Black/White,2014-10-09 16:27:00,0.0,0.0
370,A689053,Carly,Transfer,Partner,Dog,1.0,Labrador Retriever/Plott Hound,White/Brown,2014-10-09 16:28:00,1.0,0.0
371,A689789,None,Euthanasia,Medical,Dog,2.0,German Shepherd/Labrador Retriever,Black,2014-10-09 16:31:00,0.0,1.0
372,A689499,Kitty,Adoption,None,Cat,3.0,Domestic Longhair Mix,White,2014-10-09 16:33:00,1.0,0.0
373,A679750,Shotzy,Return to Owner,None,Dog,5.0,Weimaraner Mix,Chocolate,2014-10-09 16:38:00,1.0,0.0
374,A689422,Belle,Euthanasia,Aggressive,Dog,7.0,Pit Bull Mix,Blue/White,2014-10-09 16:45:00,0.0,0.0
375,A689713,Bo,Return to Owner,None,Dog,14.0,Dachshund Mix,Red/Black,2014-10-09 16:49:00,1.0,1.0
376,A689307,Ross,Return to Owner,None,Dog,5.0,Chihuahua Shorthair Mix,Brown/Tan,2014-10-09 16:52:00,1.0,1.0
377,A689786,Chansy,Return to Owner,None,Dog,2.0,Pit Bull Mix,Black/White,2014-10-09 17:07:00,1.0,1.0
378,A644188,Shadow,Return to Owner,None,Dog,3.0,Labrador Retriever,Black,2014-10-09 17:07:00,1.0,1.0
379,A689501,Ping,Adoption,None,Dog,4.0,Chinese Crested Mix,Black/White,2014-10-09 17:20:00,1.0,1.0
380,A688971,Jack,Return to Owner,None,Dog,3.0,Labrador Retriever Mix,Black/White,2014-10-09 17:22:00,1.0,1.0
381,A689444,Josh,Transfer,Partner,Dog,0.164383561644,Doberman Pinsch Mix,Black/Tan,2014-10-09 17:29:00,1.0,1.0
382,A689441,Amelia,Transfer,Partner,Dog,0.164383561644,Doberman Pinsch Mix,Tricolor,2014-10-09 17:29:00,1.0,0.0
383,A689440,Boots,Transfer,Partner,Dog,0.164383561644,Doberman Pinsch Mix,Tricolor,2014-10-09 17:29:00,1.0,0.0
384,A689443,None,Transfer,Partner,Dog,0.164383561644,Doberman Pinsch Mix,Black/Tan,2014-10-09 17:29:00,1.0,0.0
385,A688636,Blackie,Adoption,None,Dog,3.0,Chihuahua Shorthair Mix,Black,2014-10-09 17:58:00,1.0,1.0
386,A656767,Bluebell,Return to Owner,None,Dog,2.0,Pit Bull Mix,Brown/White,2014-10-09 18:08:00,1.0,0.0
387,A689763,Levi,Return to Owner,None,Dog,4.0,Labrador Retriever Mix,Tan,2014-10-09 18:16:00,1.0,1.0
388,A689762,Sandi,Return to Owner,None,Dog,4.0,Labrador Retriever Mix,Tan,2014-10-09 18:16:00,1.0,0.0
389,A689787,Howard,Return to Owner,None,Dog,15.0,Standard Schnauzer Mix,Gray/Silver,2014-10-09 18:33:00,1.0,1.0
390,A689707,Harper,Adoption,None,Dog,3.0,Yorkshire Terrier/Chihuahua Shorthair,Brown/Black,2014-10-09 18:38:00,1.0,0.0
391,A689810,None,Euthanasia,Suffering,Cat,0.0821917808219,Tonkinese Mix,Lynx Point,2014-10-09 18:38:00,0.0,1.0
392,A652095,Poncho,Return to Owner,None,Dog,3.0,Dachshund,Black,2014-10-09 18:52:00,1.0,1.0
393,A689539,None,Adoption,None,Dog,0.164383561644,Catahoula Mix,Brown/White,2014-10-09 19:17:00,1.0,0.0
394,A688920,None,Died,In Kennel,Cat,0.0821917808219,Domestic Medium Hair Mix,White/Black,2014-10-10 08:05:00,0.0,1.0
395,A689756,None,Euthanasia,Rabies Risk,Other,2.0,Skunk Mix,Black/White,2014-10-10 08:28:00,,
396,A689781,None,Euthanasia,Rabies Risk,Other,1.0,Raccoon Mix,Gray/Black,2014-10-10 08:29:00,,
397,A689729,None,Transfer,SCRP,Cat,0.41095890411,Domestic Shorthair Mix,Black,2014-10-10 09:00:00,0.0,1.0
398,A689796,None,Transfer,SCRP,Cat,1.0,Domestic Shorthair Mix,Orange Tabby,2014-10-10 09:00:00,0.0,1.0
399,A689826,None,Euthanasia,Rabies Risk,Other,4.0,Raccoon Mix,Gray/Black,2014-10-10 09:34:00,,
400,A689746,Purdy,Return to Owner,None,Dog,0.41095890411,Pit Bull Mix,White/Tan,2014-10-10 11:05:00,0.0,0.0
401,A689527,Dessau,Transfer,Partner,Dog,0.41095890411,Great Pyrenees Mix,White,2014-10-10 11:24:00,0.0,1.0
402,A689529,None,Transfer,Partner,Dog,0.246575342466,Boxer Mix,Tan/White,2014-10-10 11:24:00,0.0,1.0
403,A689827,Hulk,Euthanasia,Aggressive,Dog,3.0,Pit Bull,Brown,2014-10-10 11:55:00,1.0,1.0
404,A689336,Jethro,Adoption,None,Dog,0.164383561644,German Shepherd Mix,Tricolor,2014-10-10 11:57:00,1.0,1.0
405,A689270,Harley,Adoption,None,Dog,1.0,Standard Schnauzer/Standard Poodle,Black/Tan,2014-10-10 12:34:00,1.0,1.0
406,A689823,None,Euthanasia,Medical,Dog,0.328767123288,Labrador Retriever/Dalmatian,White/Black,2014-10-10 12:45:00,0.0,1.0
407,A688932,Adorable,Adoption,None,Cat,1.0,Domestic Longhair Mix,Calico,2014-10-10 13:16:00,1.0,0.0
408,A689198,Kit Kat,Adoption,None,Cat,1.0,Domestic Shorthair Mix,Torbie/White,2014-10-10 13:38:00,1.0,0.0
409,A689596,None,Adoption,None,Dog,2.0,Jack Russell Terrier Mix,White/Tan,2014-10-10 14:05:00,1.0,1.0
410,A566678,Rocco,Return to Owner,None,Dog,7.0,Labrador Retriever Mix,Red,2014-10-10 14:11:00,1.0,1.0
411,A689838,None,Transfer,Partner,Cat,0.0575342465753,Domestic Medium Hair Mix,Brown Tabby,2014-10-10 14:39:00,0.0,0.0
412,A689836,None,Transfer,Partner,Cat,0.0575342465753,Domestic Shorthair Mix,Brown Tabby/White,2014-10-10 14:39:00,0.0,0.0
413,A689837,None,Transfer,Partner,Cat,0.0575342465753,Domestic Medium Hair Mix,Brown Tabby/White,2014-10-10 14:39:00,0.0,0.0
